[2018-03-04 00:24:59,918222] front.INFO  [NULL] [d0d3748c] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /plugin/products/detail/146/review, 66.249.79.68, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 20:16:46,495090] front.INFO  [b298c327] [7f016d5e] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=121, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:16:48,264639] front.INFO  [b298c327] [7f016d5e] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=121, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:17:00,269515] front.INFO  [NULL] [93dc98f1] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=154, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:17:00,273710] front.INFO  [NULL] [93dc98f1] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=154, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:17:00,305214] front.INFO  [0224a308] [93dc98f1] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=154, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:17:00,449381] front.INFO  [0224a308] [93dc98f1] [NULL] [Event:onRenderProductList:54] - CategoryContent Product/list.twig start   [GET, /products/list?category_id=154, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:17:00,941069] front.INFO  [0224a308] [93dc98f1] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=154, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:17:01,791666] front.INFO  [0224a308] [93dc98f1] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=154, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:20:42,884412] front.INFO  [NULL] [42e914d5] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=166, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:20:42,886633] front.INFO  [NULL] [42e914d5] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=166, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:20:42,915877] front.INFO  [9db1bccb] [42e914d5] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=166, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:20:43,557615] front.INFO  [9db1bccb] [42e914d5] [NULL] [Event:onRenderProductList:54] - CategoryContent Product/list.twig start   [GET, /products/list?category_id=166, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:20:44,069859] front.INFO  [9db1bccb] [42e914d5] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=166, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:20:47,907607] front.INFO  [9db1bccb] [42e914d5] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=166, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:23:42,331298] front.INFO  [NULL] [dda7dc52] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/159, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 20:23:42,334252] front.INFO  [NULL] [dda7dc52] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/159, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 20:23:42,408439] front.INFO  [a1b1f41c] [dda7dc52] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/159, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 20:23:42,474984] front.INFO  [a1b1f41c] [dda7dc52] [NULL] [Event:onRenderProductDetail:56] - RelatedProduct trigger onRenderProductDetail start   [GET, /products/detail/159, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 20:23:42,480519] front.INFO  [a1b1f41c] [dda7dc52] [NULL] [Event:onRenderProductDetail:77] - Render related product with  {"RELATED_PRODUCT_TAG":"<!--# related-product-plugin-tag #-->"}  [GET, /products/detail/159, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 20:23:42,480614] front.INFO  [a1b1f41c] [dda7dc52] [NULL] [Event:onRenderProductDetail:93] - RelatedProduct trigger onRenderProductDetail finish   [GET, /products/detail/159, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 20:23:42,488849] front.INFO  [a1b1f41c] [dda7dc52] [NULL] [Maker:onRenderProductDetail:170] - Event: product maker hook into the product detail start.   [GET, /products/detail/159, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 20:23:42,492616] front.INFO  [a1b1f41c] [dda7dc52] [NULL] [Maker:onRenderProductDetail:191] - Event: product maker not found. {"Product id":159}  [GET, /products/detail/159, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 20:23:42,492960] front.INFO  [a1b1f41c] [dda7dc52] [NULL] [ProductReviewEvent:onProductDetailRender:32] - Event: product review hook into the product detail start.   [GET, /products/detail/159, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 20:23:42,504875] front.INFO  [a1b1f41c] [dda7dc52] [NULL] [ProductReviewEvent:onProductDetailRender:85] - Event: product review render success. {"Product id":159}  [GET, /products/detail/159, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 20:23:42,504945] front.INFO  [a1b1f41c] [dda7dc52] [NULL] [ProductReviewEvent:onProductDetailRender:86] - Event: product review hook into the product detail end.   [GET, /products/detail/159, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 20:23:43,136267] front.INFO  [a1b1f41c] [dda7dc52] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/159, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 20:23:44,438909] front.INFO  [a1b1f41c] [dda7dc52] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/159, 66.249.79.70, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-03-04 20:43:15,771395] front.INFO  [NULL] [67f7aa16] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=17, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:43:15,773543] front.INFO  [NULL] [67f7aa16] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=17, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:43:15,806431] front.INFO  [b211b369] [67f7aa16] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=17, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:43:16,156837] front.INFO  [b211b369] [67f7aa16] [NULL] [Event:onRenderProductList:54] - CategoryContent Product/list.twig start   [GET, /products/list?category_id=17, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:43:16,653705] front.INFO  [b211b369] [67f7aa16] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=17, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 20:43:17,578258] front.INFO  [b211b369] [67f7aa16] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=17, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:12:35,250414] front.INFO  [NULL] [e36d2e6e] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=115, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:12:35,253031] front.INFO  [NULL] [e36d2e6e] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=115, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:12:35,286847] front.INFO  [253efb3e] [e36d2e6e] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=115, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:12:35,418312] front.INFO  [253efb3e] [e36d2e6e] [NULL] [Event:onRenderProductList:54] - CategoryContent Product/list.twig start   [GET, /products/list?category_id=115, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:12:35,980525] front.INFO  [253efb3e] [e36d2e6e] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=115, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:12:37,088866] front.INFO  [253efb3e] [e36d2e6e] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=115, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:40:06,643306] front.INFO  [NULL] [8a28b5c2] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=26, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:40:06,645925] front.INFO  [NULL] [8a28b5c2] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=26, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:40:06,729848] front.INFO  [f0a8145d] [8a28b5c2] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=26, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:40:06,857347] front.INFO  [f0a8145d] [8a28b5c2] [NULL] [Event:onRenderProductList:54] - CategoryContent Product/list.twig start   [GET, /products/list?category_id=26, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:40:07,422217] front.INFO  [f0a8145d] [8a28b5c2] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=26, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:40:08,385407] front.INFO  [f0a8145d] [8a28b5c2] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=26, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:40:17,915621] front.INFO  [NULL] [115b27a1] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=50, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:40:17,918094] front.INFO  [NULL] [115b27a1] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=50, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:40:17,951718] front.INFO  [49709346] [115b27a1] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=50, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:40:18,074279] front.INFO  [49709346] [115b27a1] [NULL] [Event:onRenderProductList:54] - CategoryContent Product/list.twig start   [GET, /products/list?category_id=50, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:40:18,590600] front.INFO  [49709346] [115b27a1] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=50, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:40:19,544353] front.INFO  [49709346] [115b27a1] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=50, 216.244.66.245, NULL, Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)]
[2018-03-04 21:42:16,090787] front.INFO  [NULL] [17e44fb4] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/334, 40.77.167.145, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:42:16,092997] front.INFO  [NULL] [17e44fb4] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/334, 40.77.167.145, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:42:16,145967] front.INFO  [c38ebe62] [17e44fb4] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/334, 40.77.167.145, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:42:16,255666] front.INFO  [c38ebe62] [17e44fb4] [NULL] [Event:onRenderProductDetail:56] - RelatedProduct trigger onRenderProductDetail start   [GET, /products/detail/334, 40.77.167.145, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:42:16,283445] front.INFO  [c38ebe62] [17e44fb4] [NULL] [Event:onRenderProductDetail:77] - Render related product with  {"RELATED_PRODUCT_TAG":"<!--# related-product-plugin-tag #-->"}  [GET, /products/detail/334, 40.77.167.145, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:42:16,283562] front.INFO  [c38ebe62] [17e44fb4] [NULL] [Event:onRenderProductDetail:93] - RelatedProduct trigger onRenderProductDetail finish   [GET, /products/detail/334, 40.77.167.145, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:42:16,475638] front.INFO  [c38ebe62] [17e44fb4] [NULL] [Maker:onRenderProductDetail:170] - Event: product maker hook into the product detail start.   [GET, /products/detail/334, 40.77.167.145, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:42:16,491098] front.INFO  [c38ebe62] [17e44fb4] [NULL] [Maker:onRenderProductDetail:191] - Event: product maker not found. {"Product id":334}  [GET, /products/detail/334, 40.77.167.145, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:42:16,504803] front.INFO  [c38ebe62] [17e44fb4] [NULL] [ProductReviewEvent:onProductDetailRender:32] - Event: product review hook into the product detail start.   [GET, /products/detail/334, 40.77.167.145, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:42:16,525850] front.INFO  [c38ebe62] [17e44fb4] [NULL] [ProductReviewEvent:onProductDetailRender:85] - Event: product review render success. {"Product id":334}  [GET, /products/detail/334, 40.77.167.145, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:42:16,525942] front.INFO  [c38ebe62] [17e44fb4] [NULL] [ProductReviewEvent:onProductDetailRender:86] - Event: product review hook into the product detail end.   [GET, /products/detail/334, 40.77.167.145, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:42:17,886592] front.INFO  [c38ebe62] [17e44fb4] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/334, 40.77.167.145, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:42:19,141989] front.INFO  [c38ebe62] [17e44fb4] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/334, 40.77.167.145, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:43:07,514523] front.INFO  [NULL] [017b7b16] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/list?category_id=34, 207.46.13.20, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:43:07,517008] front.INFO  [NULL] [017b7b16] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_list"]  [GET, /products/list?category_id=34, 207.46.13.20, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:43:07,547349] front.INFO  [87e648f6] [017b7b16] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_list"]  [GET, /products/list?category_id=34, 207.46.13.20, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:43:07,803758] front.INFO  [87e648f6] [017b7b16] [NULL] [Event:onRenderProductList:54] - CategoryContent Product/list.twig start   [GET, /products/list?category_id=34, 207.46.13.20, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:43:08,383618] front.INFO  [87e648f6] [017b7b16] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_list"]  [GET, /products/list?category_id=34, 207.46.13.20, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:43:09,106208] front.INFO  [87e648f6] [017b7b16] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_list"]  [GET, /products/list?category_id=34, 207.46.13.20, NULL, Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)]
[2018-03-04 21:47:07,899009] front.INFO  [NULL] [fdc2eed2] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/175, 66.102.6.59, http://www.google.com/search, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/41.0.2272.118 Safari/537.36]
[2018-03-04 21:47:07,901686] front.INFO  [NULL] [fdc2eed2] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/175, 66.102.6.59, http://www.google.com/search, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/41.0.2272.118 Safari/537.36]
[2018-03-04 21:47:07,973938] front.INFO  [bff7459a] [fdc2eed2] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/175, 66.102.6.59, http://www.google.com/search, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/41.0.2272.118 Safari/537.36]
[2018-03-04 21:47:08,088172] front.INFO  [bff7459a] [fdc2eed2] [NULL] [Event:onRenderProductDetail:56] - RelatedProduct trigger onRenderProductDetail start   [GET, /products/detail/175, 66.102.6.59, http://www.google.com/search, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/41.0.2272.118 Safari/537.36]
[2018-03-04 21:47:08,102599] front.INFO  [bff7459a] [fdc2eed2] [NULL] [Maker:onRenderProductDetail:170] - Event: product maker hook into the product detail start.   [GET, /products/detail/175, 66.102.6.59, http://www.google.com/search, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/41.0.2272.118 Safari/537.36]
[2018-03-04 21:47:08,108529] front.INFO  [bff7459a] [fdc2eed2] [NULL] [Maker:onRenderProductDetail:191] - Event: product maker not found. {"Product id":175}  [GET, /products/detail/175, 66.102.6.59, http://www.google.com/search, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/41.0.2272.118 Safari/537.36]
[2018-03-04 21:47:08,109111] front.INFO  [bff7459a] [fdc2eed2] [NULL] [ProductReviewEvent:onProductDetailRender:32] - Event: product review hook into the product detail start.   [GET, /products/detail/175, 66.102.6.59, http://www.google.com/search, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/41.0.2272.118 Safari/537.36]
[2018-03-04 21:47:08,124015] front.INFO  [bff7459a] [fdc2eed2] [NULL] [ProductReviewEvent:onProductDetailRender:85] - Event: product review render success. {"Product id":175}  [GET, /products/detail/175, 66.102.6.59, http://www.google.com/search, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/41.0.2272.118 Safari/537.36]
[2018-03-04 21:47:08,124142] front.INFO  [bff7459a] [fdc2eed2] [NULL] [ProductReviewEvent:onProductDetailRender:86] - Event: product review hook into the product detail end.   [GET, /products/detail/175, 66.102.6.59, http://www.google.com/search, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/41.0.2272.118 Safari/537.36]
[2018-03-04 21:47:09,060751] front.INFO  [bff7459a] [fdc2eed2] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/175, 66.102.6.59, http://www.google.com/search, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/41.0.2272.118 Safari/537.36]
[2018-03-04 21:47:10,271382] front.INFO  [bff7459a] [fdc2eed2] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/175, 66.102.6.59, http://www.google.com/search, Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/41.0.2272.118 Safari/537.36]
[2018-03-04 21:50:59,640186] front.INFO  [NULL] [b4555f66] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 37.9.113.182, NULL, Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)]
[2018-03-04 21:50:59,643393] front.INFO  [NULL] [b4555f66] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 37.9.113.182, NULL, Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)]
[2018-03-04 21:50:59,680855] front.INFO  [ca628265] [b4555f66] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 37.9.113.182, NULL, Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)]
[2018-03-04 21:51:00,303666] front.INFO  [ca628265] [b4555f66] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 37.9.113.182, NULL, Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)]
[2018-03-04 21:51:01,799266] front.INFO  [ca628265] [b4555f66] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 37.9.113.182, NULL, Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)]
[2018-03-04 21:52:59,380293] front.INFO  [NULL] [d0d14152] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /, 37.9.113.182, NULL, Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)]
[2018-03-04 21:52:59,382327] front.INFO  [NULL] [d0d14152] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["homepage"]  [GET, /, 37.9.113.182, NULL, Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)]
[2018-03-04 21:52:59,415926] front.INFO  [dae66112] [d0d14152] [NULL] [LogListener:onKernelController:73] - LOGIC START ["homepage"]  [GET, /, 37.9.113.182, NULL, Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)]
[2018-03-04 21:53:00,016113] front.INFO  [dae66112] [d0d14152] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["homepage"]  [GET, /, 37.9.113.182, NULL, Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)]
[2018-03-04 21:53:01,759941] front.INFO  [dae66112] [d0d14152] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["homepage"]  [GET, /, 37.9.113.182, NULL, Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)]
